page	col	index	font	text
58	2	116	MyriadPro-It	"curriculum activities. Student recordings of their work experiences will need to 
"
58	2	117	MyriadPro-It	"be in English for assessment purposes. Remote students and students working 
"
58	2	118	MyriadPro-It	"with a mentor will be required to attend a 2.5-hour weekly lecture on Thursday 
"
58	2	119	MyriadPro-It	evenings on the Merritt Campus, 6:30-9 pm.
58	2	120	MyriadPro-SemiboldCond	  Lec 6:30-8:45 PM Th St Germaine A139 Merritt
58	2	121	MyriadPro-Bold	"*  56A INFANT/TODDLER DEVELOPMENT 
"
58	2	122	MyriadPro-Bold	AND CARE3 UNITS
58	2	123	AGaramondPro-Regular	" Principles and philosophy of infant care for children up 
"
58	2	124	AGaramondPro-Regular	to two years of age
58	2	125	MyriadPro-Regular	 PREREQUISITE: CHDEV 51
58	2	126	MyriadPro-Cond	22552 Lec    Shuaibe ONLINE Merritt
58	2	127	MyriadPro-It	"  Online class. This class has no required online meetings. Students are expected 
"
58	2	128	MyriadPro-It	to log into their course multiple times a week and complete learning activities as 
59	1	1	MyriadPro-It	"directed. To access Peralta e-mail and Canvas, please visit https://web.peralta.
"
59	1	2	MyriadPro-It	edu/portal/.
59	1	3	MyriadPro-Bold	"*  56B CURRICULUM AND ENVIRONMENTS 
"
59	1	4	MyriadPro-Bold	FOR INFANTS & TODDLERS3 UNITS
59	1	5	AGaramondPro-Regular	" Introduction to organizing and developing activities for 
"
59	1	6	AGaramondPro-Regular	children aged 0-3 years
59	1	7	MyriadPro-Regular	 PREREQUISITE: CHDEV 51
59	1	8	MyriadPro-SemiboldCond	23133 Lec 6:00-8:50 PM T Burton ONLINE Merritt
59	1	9	MyriadPro-It	"  Open to Merritt College Early Childhood Educator Apprenticeship Participants 
"
59	1	10	MyriadPro-It	"only.  Online class. This class has both required online meetings and required 
"
59	1	11	MyriadPro-It	"online learning activities. Students must be available to meet online for the 
"
59	1	12	MyriadPro-It	"days/hours listed for this section and log into their course site multiple times 
"
59	1	13	MyriadPro-It	"a week to complete the online learning activities as directed. To access Peralta 
"
59	1	14	MyriadPro-It	e-mail and Canvas, please visit https://web.peralta.edu/portal/.
59	1	15	MyriadPro-Bold	"*  59 PRESCHOOL SUPERVISION AND 
"
59	1	16	MyriadPro-Bold	STAFF RELATIONS3 UNITS
59	1	17	AGaramondPro-Regular	" Principles, methods and strategies for working with adults 
"
59	1	18	AGaramondPro-Regular	in the early childhood education setting
59	1	19	MyriadPro-Regular	 PREREQUISITE: CHDEV 54A OR 54B
59	1	20	MyriadPro-Cond	23130 Lec    Bartelt ONLINE Merritt
59	1	21	MyriadPro-It	"  Hybrid class. Students will meet in person at the Merritt Campus for 
"
59	1	22	MyriadPro-It	"five Mondays 6:30-9:20pm only during the semester. Meeting dates are 
"
59	1	23	MyriadPro-It	"1/25,2/22,3/21,4/25,5/23. Students are expected to log into the course multiple 
"
59	1	24	MyriadPro-It	"times a week and complete learning activities as directed. To access Peralta 
"
59	1	25	MyriadPro-It	e-mail and Canvas, please visit https://web.peralta.edu/portal/.
59	1	26	MyriadPro-SemiboldCond	23130 Lec 6:30-9:20 PM Th Bartelt A137 Merritt
59	1	27	MyriadPro-It	"  Hybrid class. Students will meet in person at the Merritt Campus for 
"
59	1	28	MyriadPro-It	"five Mondays 6:30-9:20pm only during the semester. Meeting dates are 
"
59	1	29	MyriadPro-It	"1/25,2/22,3/21,4/25,5/23. Students are expected to log into the course multiple 
"
59	1	30	MyriadPro-It	"times a week and complete learning activities as directed. To access Peralta 
"
59	1	31	MyriadPro-It	e-mail and Canvas, please visit https://web.peralta.edu/portal/.
59	1	32	MyriadPro-SemiboldCond	23130 Lec 6:30-9:20 PM Th Bartelt A137 Merritt
59	1	33	MyriadPro-It	"  Hybrid class. Students will meet in person at the Merritt Campus for 
"
59	1	34	MyriadPro-It	"five Mondays 6:30-9:20pm only during the semester. Meeting dates are 
"
59	1	35	MyriadPro-It	"1/25,2/22,3/21,4/25,5/23. Students are expected to log into the course multiple 
"
59	1	36	MyriadPro-It	"times a week and complete learning activities as directed. To access Peralta 
"
59	1	37	MyriadPro-It	e-mail and Canvas, please visit https://web.peralta.edu/portal/.
59	1	38	MyriadPro-SemiboldCond	23130 Lec 6:30-9:20 PM Th Bartelt A137 Merritt
59	1	39	MyriadPro-It	"  Hybrid class. Students will meet in person at the Merritt Campus for 
"
59	1	40	MyriadPro-It	"five Mondays 6:30-9:20pm only during the semester. Meeting dates are 
"
59	1	41	MyriadPro-It	"1/25,2/22,3/21,4/25,5/23. Students are expected to log into the course multiple 
"
59	1	42	MyriadPro-It	"times a week and complete learning activities as directed. To access Peralta 
"
59	1	43	MyriadPro-It	e-mail and Canvas, please visit https://web.peralta.edu/portal/.
59	1	44	MyriadPro-SemiboldCond	23130 Lec 6:30-9:20 PM Th Bartelt A137 Merritt
59	1	45	MyriadPro-It	"  Hybrid class. Students will meet in person at the Merritt Campus for 
"
59	1	46	MyriadPro-It	"five Mondays 6:30-9:20pm only during the semester. Meeting dates are 
"
59	1	47	MyriadPro-It	"1/25,2/22,3/21,4/25,5/23. Students are expected to log into the course multiple 
"
59	1	48	MyriadPro-It	"times a week and complete learning activities as directed. To access Peralta 
"
59	1	49	MyriadPro-It	e-mail and Canvas, please visit https://web.peralta.edu/portal/.
59	1	50	MyriadPro-SemiboldCond	23130 Lec 6:30-9:20 PM Th Bartelt A137 Merritt
59	1	51	MyriadPro-It	"  Hybrid class. Students will meet in person at the Merritt Campus for 
"
59	1	52	MyriadPro-It	"five Mondays 6:30-9:20pm only during the semester. Meeting dates are 
"
59	1	53	MyriadPro-It	"1/25,2/22,3/21,4/25,5/23. Students are expected to log into the course multiple 
"
59	1	54	MyriadPro-It	"times a week and complete learning activities as directed. To access Peralta 
"
59	1	55	MyriadPro-It	e-mail and Canvas, please visit https://web.peralta.edu/portal/.
59	1	56	MyriadPro-Bold	"*  62 OVERVIEW OF OPERATIONS OF 
"
59	1	57	MyriadPro-Bold	FAMILY CHILD CARE3 UNITS
59	1	58	AGaramondPro-Regular	" Practical skills for setting up and operating a family child 
"
59	1	59	AGaramondPro-Regular	care home business
59	1	60	MyriadPro-Regular	 PREREQUISITE: CHDEV 51
59	1	61	MyriadPro-Cond	23131 Lec    Murillo ONLINE Merritt
59	1	62	MyriadPro-It	"  Online class. This class has no required online meetings. Students are expected 
"
59	1	63	MyriadPro-It	"to log into their course multiple times a week and complete learning activities as 
"
59	1	64	MyriadPro-It	"directed. To access Peralta e-mail and Canvas, please visit https://web.peralta.
"
59	1	65	MyriadPro-It	edu/portal/.
59	2	66	MyriadPro-Bold	*  74 HEAL TH, SAFETY AND NUTRITION 3 UNITS
59	2	67	AGaramondPro-Regular	" Laws, regulations, standards, policies, procedures, and 
"
59	2	68	AGaramondPro-Regular	"best practices related to health, safety, and nutrition in 
"
59	2	69	AGaramondPro-Regular	"care and education settings for children birth through 
"
59	2	70	AGaramondPro-Regular	middle childhood
59	2	71	MyriadPro-Cond	22246 Lec    Dominguez ONLINE Merritt
59	2	72	MyriadPro-It	"  Online class. This class has no required online meetings. Students are expected 
"
59	2	73	MyriadPro-It	"to log into their course multiple times a week and complete learning activities as 
"
59	2	74	MyriadPro-It	"directed. To access Peralta e-mail and Canvas, please visit https://web.peralta.
"
59	2	75	MyriadPro-It	edu/portal/.
59	2	76	MyriadPro-Bold	"*  75 SUPERVISING ADUL TS IN EARLY 
"
59	2	77	MyriadPro-Bold	CHILDHOOD PROGRAMS3 UNITS
59	2	78	AGaramondPro-Regular	" Supervision of adults in early childhood education pro -
"
59	2	79	AGaramondPro-Regular	grams
59	2	80	MyriadPro-Regular	 PR:CHDEV-54A/B
59	2	81	MyriadPro-Cond	23433 Lec    Bartelt ONLINE Merritt
59	2	82	MyriadPro-It	"  Online class. This class has no required online meetings. Students are expected 
"
59	2	83	MyriadPro-It	"to log into their course multiple times a week and complete learning activities as 
"
59	2	84	MyriadPro-It	"directed. To access Peralta e-mail and Canvas, please visit https://web.peralta.
"
59	2	85	MyriadPro-It	edu/portal/.
59	2	86	MyriadPro-Bold	*  80 TEACHING IN A DIVERSE SOCIETY 3 UNITS
59	2	87	AGaramondPro-Regular	" Impact of various societal influences on the development 
"
59	2	88	AGaramondPro-Regular	of children’s personal and social identity
59	2	89	MyriadPro-SemiboldCond	22488 Lec 6:30-9:20 PM M Shuaibe A100 Merritt
59	2	90	MyriadPro-Bold	"*  84 CURRICULUM AND STRATEGIES FOR 
"
59	2	91	MyriadPro-Bold	CHILDREN WITH SPECIAL NEEDS3 UNITS
59	2	92	AGaramondPro-Regular	 Curriculum and intervention strategies
59	2	93	MyriadPro-Regular	 PREREQUISITE: CHDEV 51
59	2	94	MyriadPro-Cond	22425 Lec    Zermeno ONLINE Merritt
59	2	95	MyriadPro-It	"  Online class. This class has no required online meetings. Students are expected 
"
59	2	96	MyriadPro-It	"to log into their course multiple times a week and complete learning activities as 
"
59	2	97	MyriadPro-It	"directed. To access Peralta e-mail and Canvas, please visit https://web.peralta.
"
59	2	98	MyriadPro-It	edu/portal/.
59	2	99	MyriadPro-Bold	"  204 CALIFORNIA PRESCHOOL LEARNING 
"
59	2	100	MyriadPro-Bold	FOUNDATIONS: PERFORMING ARTS1 UNIT
59	2	101	AGaramondPro-Regular	" Introduction to the performing arts domain of the Cali -
"
59	2	102	AGaramondPro-Regular	fornia Preschool Learning Foundations and Frameworks
59	2	103	MyriadPro-Cond	23132 Lec    Chew ONLINE Merritt
59	2	104	MyriadPro-It	"  Online class. This class has no required online meetings. Students are expected 
"
59	2	105	MyriadPro-It	"to log into their course multiple times a week and complete learning activities as 
"
59	2	106	MyriadPro-It	"directed. To access Peralta e-mail and Canvas, please visit https://web.peralta.
"
59	2	107	MyriadPro-It	edu/portal/.
59	2	108	AGaramondPro-BoldItalic	COMMUNICATIONS COMM
59	2	109	MyriadPro-Bold	"**  3 INTRODUCTION TO HUMAN 
"
59	2	110	MyriadPro-Bold	COMMUNICATION3 UNITS
59	2	111	AGaramondPro-Regular	 Study of human communication
59	2	112	MyriadPro-Cond	23138 Lec    Rodolfo ONLINE Merritt
59	2	113	MyriadPro-It	"  Online Class. This class has no required online meetings. Students are expected 
"
59	2	114	MyriadPro-It	"to log into their course multiple times a week and complete learning activities as 
"
59	2	115	MyriadPro-It	"directed. To access Peralta e-mail and Canvas, please visit https://web.peralta.
"
59	2	116	MyriadPro-It	"edu/portal/.Students will need to schedule anonline speech at a mutually agreed 
"
59	2	117	MyriadPro-It	upon timewith the instructor - day/time TBD
59	2	118	MyriadPro-Bold	"**  4 THE DYNAMICS OF GROUP 
"
59	2	119	MyriadPro-Bold	DISCUSSION3 UNITS
59	2	120	AGaramondPro-Regular	 Study of communication in a group setting
59	2	121	MyriadPro-Cond	22548 Lec    Altman ONLINE Merritt
59	2	122	MyriadPro-It	"  Online with optional face-to-face meetings.  Students required to participate 
"
59	2	123	MyriadPro-It	"in ONE of the following meetings to form final groups: Face-to-Face on Sat. 
"
59	2	124	MyriadPro-It	"4/13 10:30am-12pm; OR via Zoom on Wed. 4/17 @ 6pm2. Students required 
"
59	2	125	MyriadPro-It	to present finalgroup speeches via Zoom on EITHER:Wed. 5/15 @ 6pm; OR Sat. 
60	1	1	MyriadPro-It	5/18 @ 10:30am
60	1	2	MyriadPro-Bold	**  6 INTERCUL TURAL COMMUNICATION 3 UNITS
60	1	3	AGaramondPro-Regular	" Dynamics of intercultural communication as it applies 
"
60	1	4	AGaramondPro-Regular	to the diversity of American cultures
60	1	5	MyriadPro-Cond	22383 Lec    Erike ONLINE Merritt
60	1	6	MyriadPro-It	"  Online class. This class has no required online meetings. Students are expected 
"
60	1	7	MyriadPro-It	"to log into their course multiple times a week and complete learning activities as 
"
60	1	8	MyriadPro-It	"directed. To access Peralta e-mail and Canvas, please visit https://web.peralta.
"
60	1	9	MyriadPro-It	edu/portal/.
60	1	10	MyriadPro-Cond	22384 Lec    Thompson ONLINE Merritt
60	1	11	MyriadPro-It	"  Online class. This class has no required online meetings. Students are expected 
"
60	1	12	MyriadPro-It	"to log into their course multiple times a week and complete learning activities as 
"
60	1	13	MyriadPro-It	"directed. To access Peralta e-mail and Canvas, please visit https://web.peralta.
"
60	1	14	MyriadPro-It	edu/portal/.
60	1	15	MyriadPro-Cond	23694 Lec    Brownfox ONLINE Merritt
60	1	16	MyriadPro-It	"  Dual enrollment for Oakland Military Institute (OMI) students only.  Hybrid 
"
60	1	17	MyriadPro-It	class.
60	1	18	MyriadPro-Cond	23694 Lec 8:45-10:20 AM Th Brownfox -OMI Merritt
60	1	19	MyriadPro-It	"  Dual enrollment for Oakland Military Institute (OMI) students only.  Hybrid 
"
60	1	20	MyriadPro-It	class.
60	1	21	MyriadPro-Bold	**  19 SURVEY OF MASS MEDIA 3 UNITS
60	1	22	AGaramondPro-Regular	" Survey of traditional and non-traditional mass media in 
"
60	1	23	AGaramondPro-Regular	America
60	1	24	MyriadPro-Cond	22417 Lec    Johnson ONLINE Merritt
60	1	25	MyriadPro-It	"  Online class. This class has no required online meetings. Students are expected 
"
60	1	26	MyriadPro-It	"to log into their course multiple times a week and complete learning activities as 
"
60	1	27	MyriadPro-It	"directed. To access Peralta e-mail and Canvas, please visit https://web.peralta.
"
60	1	28	MyriadPro-It	edu/portal/.
60	1	29	MyriadPro-Cond	23139 Lec    Thompson ONLINE Merritt
60	1	30	MyriadPro-It	"  Online class. This class has no required online meetings. Students are expected 
"
60	1	31	MyriadPro-It	"to log into their course multiple times a week and complete learning activities as 
"
60	1	32	MyriadPro-It	"directed. To access Peralta e-mail and Canvas, please visit https://web.peralta.
"
60	1	33	MyriadPro-It	edu/portal/.
60	1	34	MyriadPro-Bold	"**  20 INTERPERSONAL COMMUNICATION 
"
60	1	35	MyriadPro-Bold	SKILLS3 UNITS
60	1	36	AGaramondPro-Regular	" Analysis of communication needs and improvement of 
"
60	1	37	AGaramondPro-Regular	skills
60	1	38	MyriadPro-Cond	22405 Lec    Altman ONLINE Merritt
60	1	39	MyriadPro-It	"  Online class. This class has both required online meetings and required online 
"
60	1	40	MyriadPro-It	"learning activities. Students must be available to meet online for the days/
"
60	1	41	MyriadPro-It	"hours listed for this section and log into their course site multiple times a week 
"
60	1	42	MyriadPro-It	"to complete the online learning activities as directed. To access Peralta e-mail 
"
60	1	43	MyriadPro-It	and Canvas, please visit https://web.peralta.edu/portal/.
60	1	44	MyriadPro-Cond	22405 Lec 1:00-2:15 PM M Altman ONLINE Merritt
60	1	45	MyriadPro-It	"  Online class. This class has both required online meetings and required online 
"
60	1	46	MyriadPro-It	"learning activities. Students must be available to meet online for the days/
"
60	1	47	MyriadPro-It	"hours listed for this section and log into their course site multiple times a week 
"
60	1	48	MyriadPro-It	"to complete the online learning activities as directed. To access Peralta e-mail 
"
60	1	49	MyriadPro-It	and Canvas, please visit https://web.peralta.edu/portal/.
60	1	50	MyriadPro-Cond	"22556 Lec 9:30-10:45 AM M W Pina P307 Merritt
"
60	1	51	MyriadPro-Cond	22557 Lec    Thompson ONLINE Merritt
60	1	52	MyriadPro-It	"  Hybrid Online class with required Face-to-Face meetings on Wednesday, 6pm 
"
60	1	53	MyriadPro-It	"- 8pm, 2/7, 3/20, 5/8To access Peralta e-mail and Canvas, please visit https://
"
60	1	54	MyriadPro-It	web.peralta.edu/portal/.
60	1	55	MyriadPro-SemiboldCond	22557 Lec 6:00-7:50 PM W Thompson A218 Merritt
60	1	56	MyriadPro-It	"  Hybrid Online class with required Face-to-Face meetings on Wednesday, 6pm 
"
60	1	57	MyriadPro-It	"- 8pm, 2/7, 3/20, 5/8To access Peralta e-mail and Canvas, please visit https://
"
60	1	58	MyriadPro-It	web.peralta.edu/portal/.
60	1	59	MyriadPro-SemiboldCond	22557 Lec 6:00-7:50 PM W Thompson A218 Merritt
60	1	60	MyriadPro-It	"  Hybrid Online class with required Face-to-Face meetings on Wednesday, 6pm 
"
60	1	61	MyriadPro-It	"- 8pm, 2/7, 3/20, 5/8To access Peralta e-mail and Canvas, please visit https://
"
60	1	62	MyriadPro-It	web.peralta.edu/portal/.
60	1	63	MyriadPro-SemiboldCond	22557 Lec 6:00-7:50 PM W Thompson A218 Merritt
60	1	64	MyriadPro-It	  Hybrid Online class with required Face-to-Face meetings on Wednesday, 6pm 
60	2	65	MyriadPro-It	"- 8pm, 2/7, 3/20, 5/8To access Peralta e-mail and Canvas, please visit https://
"
60	2	66	MyriadPro-It	web.peralta.edu/portal/.
60	2	67	MyriadPro-Cond	"22559 Lec 9:00-11:50 AM F Pina P307 Merritt
"
60	2	68	MyriadPro-Cond	22560 Lec    Rodolfo ONLINE Merritt
60	2	69	MyriadPro-It	"  Hybrid Online class with required Face-to-Face meetings on Tuesdays 11am-
"
60	2	70	MyriadPro-It	"12:20pm, 1/23, 2/20, 3/19, 4/23.To access Peralta e-mail and Canvas, please visit 
"
60	2	71	MyriadPro-It	https://web.peralta.edu/portal/.
60	2	72	MyriadPro-Cond	22560 Lec 11:00-12:15 PM T Rodolfo A218 Merritt
60	2	73	MyriadPro-It	"  Hybrid Online class with required Face-to-Face meetings on Tuesdays 11am-
"
60	2	74	MyriadPro-It	"12:20pm, 1/23, 2/20, 3/19, 4/23.To access Peralta e-mail and Canvas, please visit 
"
60	2	75	MyriadPro-It	https://web.peralta.edu/portal/.
60	2	76	MyriadPro-Cond	22560 Lec 11:00-12:15 PM T Rodolfo A218 Merritt
60	2	77	MyriadPro-It	"  Hybrid Online class with required Face-to-Face meetings on Tuesdays 11am-
"
60	2	78	MyriadPro-It	"12:20pm, 1/23, 2/20, 3/19, 4/23.To access Peralta e-mail and Canvas, please visit 
"
60	2	79	MyriadPro-It	https://web.peralta.edu/portal/.
60	2	80	MyriadPro-Cond	22560 Lec 11:00-12:15 PM T Rodolfo A218 Merritt
60	2	81	MyriadPro-It	"  Hybrid Online class with required Face-to-Face meetings on Tuesdays 11am-
"
60	2	82	MyriadPro-It	"12:20pm, 1/23, 2/20, 3/19, 4/23.To access Peralta e-mail and Canvas, please visit 
"
60	2	83	MyriadPro-It	https://web.peralta.edu/portal/.
60	2	84	MyriadPro-Cond	22560 Lec 11:00-12:15 PM T Rodolfo A218 Merritt
60	2	85	MyriadPro-It	"  Hybrid Online class with required Face-to-Face meetings on Tuesdays 11am-
"
60	2	86	MyriadPro-It	"12:20pm, 1/23, 2/20, 3/19, 4/23.To access Peralta e-mail and Canvas, please visit 
"
60	2	87	MyriadPro-It	https://web.peralta.edu/portal/.
60	2	88	MyriadPro-Cond	22561 Lec 10:00-11:15 AM T Johnson ONLINE Merritt
60	2	89	MyriadPro-It	"  Hybrid class. First Year Experience (FYE IMPACT) program. Students will be 
"
60	2	90	MyriadPro-It	"required to participate in extracurricular activities such as join the FYE club, 
"
60	2	91	MyriadPro-It	"attend 4-year institution campus visits, etc. Students must enroll in COUN 30, 
"
60	2	92	MyriadPro-It	"code (22448), and Comm 20, code (22561), and join the FYE IMPACT program. 
"
60	2	93	MyriadPro-It	"Students must enroll/drop/waitlist in both classes at the SAME TIME to avoid 
"
60	2	94	MyriadPro-It	"enrollment requisite error. Please contact the program coordinator Rosa S. 
"
60	2	95	MyriadPro-It	"Perez if you have any questions e-mail: rperezflores@peralta.edu This is a hybrid 
"
60	2	96	MyriadPro-It	"course with required synchronous Zoom meetings on Tuesdays from 10:00am 
"
60	2	97	MyriadPro-It	"– 11:15am and in person meeting on Thursdays from 10:00am – 11:15am. 
"
60	2	98	MyriadPro-It	"Students may be required to log into their course site multiple times a week 
"
60	2	99	MyriadPro-It	"to complete the online learning activities as directed. Students should have 
"
60	2	100	MyriadPro-It	"regular access to the internet and be comfortable using online technologies. 
"
60	2	101	MyriadPro-It	"All instructions and communications for this class will be sent to Peralta student 
"
60	2	102	MyriadPro-It	"email accounts. To access your student email, go to portal.peralta.edu and click 
"
60	2	103	MyriadPro-It	the picture that says “Students” to login.
60	2	104	MyriadPro-Cond	22561 Lec 10:00-11:15 AM Th Johnson A208 Merritt
60	2	105	MyriadPro-It	"  Hybrid class. First Year Experience (FYE IMPACT) program. Students will be 
"
60	2	106	MyriadPro-It	"required to participate in extracurricular activities such as join the FYE club, 
"
60	2	107	MyriadPro-It	"attend 4-year institution campus visits, etc. Students must enroll in COUN 30, 
"
60	2	108	MyriadPro-It	"code (22448), and Comm 20, code (22561), and join the FYE IMPACT program. 
"
60	2	109	MyriadPro-It	"Students must enroll/drop/waitlist in both classes at the SAME TIME to avoid 
"
60	2	110	MyriadPro-It	"enrollment requisite error. Please contact the program coordinator Rosa S. 
"
60	2	111	MyriadPro-It	"Perez if you have any questions e-mail: rperezflores@peralta.edu This is a hybrid 
"
60	2	112	MyriadPro-It	"course with required synchronous Zoom meetings on Tuesdays from 10:00am 
"
60	2	113	MyriadPro-It	"– 11:15am and in person meeting on Thursdays from 10:00am – 11:15am. 
"
60	2	114	MyriadPro-It	"Students may be required to log into their course site multiple times a week 
"
60	2	115	MyriadPro-It	"to complete the online learning activities as directed. Students should have 
"
60	2	116	MyriadPro-It	"regular access to the internet and be comfortable using online technologies. 
"
60	2	117	MyriadPro-It	"All instructions and communications for this class will be sent to Peralta student 
"
60	2	118	MyriadPro-It	"email accounts. To access your student email, go to portal.peralta.edu and click 
"
60	2	119	MyriadPro-It	the picture that says “Students” to login.
60	2	120	MyriadPro-Cond	22562 Lec    Thompson ONLINE Merritt
60	2	121	MyriadPro-It	" 02/05/2024 - 04/07/2024 Online class. This class has no required online meet -
"
60	2	122	MyriadPro-It	"ings. Students are expected to log into their course multiple times a week and 
"
60	2	123	MyriadPro-It	"complete learning activities as directed. To access Peralta e-mail and Canvas, 
"
60	2	124	MyriadPro-It	please visit https://web.peralta.edu/portal/.
60	2	125	MyriadPro-Cond	22563 Lec    Thompson ONLINE Merritt
60	2	126	MyriadPro-It	"  Online class. This class has no required online meetings. Students are expected 
"
60	2	127	MyriadPro-It	"to log into their course multiple times a week and complete learning activities as 
"
60	2	128	MyriadPro-It	"directed. To access Peralta e-mail and Canvas, please visit https://web.peralta.
"
60	2	129	MyriadPro-It	edu/portal/.
60	2	130	MyriadPro-Cond	22564 Lec    Farris ONLINE Merritt
60	2	131	MyriadPro-It	"  Online class. This class has no required online meetings. Students are expected 
"
60	2	132	MyriadPro-It	"to log into their course multiple times a week and complete learning activities as 
"
60	2	133	MyriadPro-It	"directed. To access Peralta e-mail and Canvas, please visit https://web.peralta.
"
60	2	134	MyriadPro-It	edu/portal/.
61	1	1	MyriadPro-Cond	22788 Lec    Altman ONLINE Merritt
61	1	2	MyriadPro-It	"  Online class. This class has no required online meetings. Students are expected 
"
61	1	3	MyriadPro-It	"to log into their course multiple times a week and complete learning activities as 
"
61	1	4	MyriadPro-It	"directed. To access Peralta e-mail and Canvas, please visit https://web.peralta.
"
61	1	5	MyriadPro-It	edu/portal/.
61	1	6	MyriadPro-Cond	22798 Lec    Moran ONLINE Merritt
61	1	7	MyriadPro-It	"  Online class. This class has no required online meetings. Students are expected 
"
61	1	8	MyriadPro-It	"to log into their course multiple times a week and complete learning activities as 
"
61	1	9	MyriadPro-It	"directed. To access Peralta e-mail and Canvas, please visit https://web.peralta.
"
61	1	10	MyriadPro-It	edu/portal/.
61	1	11	MyriadPro-Cond	23752 Lec 2:00-3:15 PM M  Th  Johnson -OHS Merritt
61	1	12	MyriadPro-It	  Dual enrollment for Oakland High School students.
61	1	13	MyriadPro-Bold	**  45 PUBLIC SPEAKING 3 UNITS
61	1	14	AGaramondPro-Regular	 Principles of public speaking
61	1	15	MyriadPro-Cond	22258 Lec    Rodolfo ONLINE Merritt
61	1	16	MyriadPro-It	"  Online class. This class has no required online meetings. Students are expected 
"
61	1	17	MyriadPro-It	"to log into their course multiple times a week and complete learning activities as 
"
61	1	18	MyriadPro-It	"directed. To access Peralta e-mail and Canvas, please visit https://web.peralta.
"
61	1	19	MyriadPro-It	edu/portal/.
61	1	20	MyriadPro-Cond	"22452 Lec 1:30-4:20 PM T Johnson P307 Merritt
"
61	1	21	MyriadPro-Cond	22782 Lec    Cotella ONLINE Merritt
61	1	22	MyriadPro-It	"  Online class. This class has no required online meetings. Students are expected 
"
61	1	23	MyriadPro-It	"to log into their course multiple times a week and complete learning activities as 
"
61	1	24	MyriadPro-It	"directed. To access Peralta e-mail and Canvas, please visit https://web.peralta.
"
61	1	25	MyriadPro-It	edu/portal/.
61	1	26	AGaramondPro-BoldItalic	COMMUNITY SOCIAL SERVICE COSER
61	1	27	MyriadPro-Bold	"**  22 SOCIAL PSYCHOLOGY OF 
"
61	1	28	MyriadPro-Bold	SUBSTANCE/DRUG ABUSE3 UNITS
61	1	29	AGaramondPro-Regular	" Overview of the social psychology of substance and drug 
"
61	1	30	AGaramondPro-Regular	abuse in the United States
61	1	31	MyriadPro-SemiboldCond	23177 Lec 6:00-7:15 PM T Th  Patterson P307 Merritt
61	1	32	MyriadPro-Bold	"*  25 MAINTAINING SOBRIETY AND 
"
61	1	33	MyriadPro-Bold	RELAPSE PREVENTION3 UNITS
61	1	34	AGaramondPro-Regular	" Examination of the dynamics and other variables involved 
"
61	1	35	AGaramondPro-Regular	in the establishment of sobriety
61	1	36	MyriadPro-SemiboldCond	23178 Lec 6:30-7:45 PM M W Santana P307 Merritt
61	1	37	MyriadPro-Bold	"  476C OCCUPATIONAL WORK EXPERIENCE 
"
61	1	38	MyriadPro-Bold	"IN COMMUNITY SOCIAL SERVICES/
"
61	1	39	MyriadPro-Bold	SUBSTANCE ABUSE1 - 4 UNIT
61	1	40	AGaramondPro-Regular	" Supervised employment in Community Social Services/
"
61	1	41	AGaramondPro-Regular	Substance Abuse or a related field
61	1	42	MyriadPro-Cond	23304 Lab    Patterson ONLINE Merritt
61	1	43	MyriadPro-It	"  Hybrid – Class Meeting Days 1/22/24 2/27/24 3/19/24 4/23/24 5/21/24 Students 
"
61	1	44	MyriadPro-It	"will do group supervision with instructor once monthly. Students are required 
"
61	1	45	MyriadPro-It	"to complete 225 (paid) hours or 180 (unpaid) hours. First Semester students 
"
61	1	46	MyriadPro-It	"must obtain approval from instructor to enroll. Email instructor at mparazo@
"
61	1	47	MyriadPro-It	peralta.edu
61	1	48	MyriadPro-SemiboldCond	23304 Lab 7:30-8:20 PM T Patterson P307 Merritt
61	1	49	MyriadPro-It	"  Hybrid – Class Meeting Days 1/22/24 2/27/24 3/19/24 4/23/24 5/21/24 Students 
"
61	1	50	MyriadPro-It	"will do group supervision with instructor once monthly. Students are required 
"
61	1	51	MyriadPro-It	"to complete 225 (paid) hours or 180 (unpaid) hours. First Semester students 
"
61	1	52	MyriadPro-It	"must obtain approval from instructor to enroll. Email instructor at mparazo@
"
61	1	53	MyriadPro-It	peralta.edu
61	1	54	MyriadPro-SemiboldCond	23304 Lab 7:30-8:20 PM T Patterson P307 Merritt
61	1	55	MyriadPro-It	"  Hybrid – Class Meeting Days 1/22/24 2/27/24 3/19/24 4/23/24 5/21/24 Students 
"
61	1	56	MyriadPro-It	"will do group supervision with instructor once monthly. Students are required 
"
61	1	57	MyriadPro-It	"to complete 225 (paid) hours or 180 (unpaid) hours. First Semester students 
"
61	1	58	MyriadPro-It	"must obtain approval from instructor to enroll. Email instructor at mparazo@
"
61	1	59	MyriadPro-It	peralta.edu
61	1	60	MyriadPro-SemiboldCond	23304 Lab 7:30-8:20 PM T Patterson P307 Merritt
61	1	61	MyriadPro-It	"  Hybrid – Class Meeting Days 1/22/24 2/27/24 3/19/24 4/23/24 5/21/24 Students 
"
61	1	62	MyriadPro-It	"will do group supervision with instructor once monthly. Students are required 
"
61	1	63	MyriadPro-It	to complete 225 (paid) hours or 180 (unpaid) hours. First Semester students 
61	2	64	MyriadPro-It	"must obtain approval from instructor to enroll. Email instructor at mparazo@
"
61	2	65	MyriadPro-It	peralta.edu
