page	col	index	font	text
74	1	40	MyriadPro-It	"and click on ""For Students"" on the left side. Then select ""Student Email” ."
74	1	41	MyriadPro-Cond	23641 Lec 9:30-10:45 AM M Greene G207 Laney
74	1	42	MyriadPro-It	"  Note: This class is partially on campus at the times and in the location listed 
"
74	1	43	MyriadPro-It	"and partially online. All Laney buildings begin with L in the schedule.The online 
"
74	1	44	MyriadPro-It	"portion of the class will not have set meeting times. Classes you are registered 
"
74	1	45	MyriadPro-It	"for will appear in Canvas on the first day of class unless published earlier by 
"
74	1	46	MyriadPro-It	"your instructor. Questions? Contact your instructor at tgreene@peralta.edu.All 
"
74	1	47	MyriadPro-It	"instructions and communications for this class will be sent to Peralta student 
"
74	1	48	MyriadPro-It	"email accounts. To access your student email account, go to www.peralta.edu 
"
74	1	49	MyriadPro-It	"and click on ""For Students"" on the left side. Then select ""Student Email” ."
74	1	50	MyriadPro-Cond	23642 Lec    Chow  ONLINE Laney
74	1	51	MyriadPro-It	"  This class is a fully online course with no required on-campus or Zoom meetings.  
"
74	1	52	MyriadPro-It	"All instruction will be provided via the internet through the college learning 
"
74	1	53	MyriadPro-It	"management system Canvas. Under the days and times column, the schedule 
"
74	1	54	MyriadPro-It	"for this course reads “to be announced (TBA)” but there will NOT be any meet -
"
74	1	55	MyriadPro-It	"ings announced.Classes you are registered for will appear in Canvas on the 
"
74	1	56	MyriadPro-It	"first day of class unless published earlier by your instructor. Questions? Contact 
"
74	1	57	MyriadPro-It	"your instructor at lchow@peralta.edu.All instructions and communications for 
"
74	1	58	MyriadPro-It	"this class will be sent to Peralta student email accounts. To access your student 
"
74	1	59	MyriadPro-It	"email account, go to www.peralta.edu and click on ""For Students"" on the left 
"
74	1	60	MyriadPro-It	"side. Then select ""Student Email” ."
74	1	61	MyriadPro-Cond	23643 Lec 1:00-2:30 PM W Nguyen B253 Laney
74	1	62	MyriadPro-It	" 01/31/2024 - 05/25/2024 DUAL ENROLLMENT - ARISE HIGHMeeting: Part at 
"
74	1	63	MyriadPro-It	ARISE and part at Laney Campus
74	1	64	MyriadPro-Cond	23643 Lec 3:30-5:00 PM M Nguyen -ARISEHS Laney
74	1	65	MyriadPro-It	" 01/31/2024 - 05/25/2024 DUAL ENROLLMENT - ARISE HIGHMeeting: Part at 
"
74	1	66	MyriadPro-It	ARISE and part at Laney Campus
74	2	67	MyriadPro-Bold	"*  30 PERSONAL GROWTH AND 
"
74	2	68	MyriadPro-Bold	DEVELOPMENT3 UNITS
74	2	69	AGaramondPro-Regular	" Examination of the psycho-social dynamics of personal 
"
74	2	70	AGaramondPro-Regular	growth
74	2	71	MyriadPro-Cond	21671 Lec    Cobb ONLINE Laney
74	2	72	MyriadPro-It	"  Note: This class is partially on campus at the times and in the location listed 
"
74	2	73	MyriadPro-It	"and partially online. All Laney buildings begin with L in the schedule.The online 
"
74	2	74	MyriadPro-It	"portion of the class will not have set meeting times. Classes you are registered 
"
74	2	75	MyriadPro-It	"for will appear in Canvas on the first day of class unless published earlier by 
"
74	2	76	MyriadPro-It	"your instructor. Questions? Contact your instructor at dcobb@peralta.edu.All 
"
74	2	77	MyriadPro-It	"instructions and communications for this class will be sent to Peralta student 
"
74	2	78	MyriadPro-It	"email accounts. To access your student email account, go to www.peralta.edu 
"
74	2	79	MyriadPro-It	"and click on ""For Students"" on the left side. Then select ""Student Email” ."
74	2	80	MyriadPro-Cond	21671 Lec 10:00-11:15 AM F Cobb F203 Laney
74	2	81	MyriadPro-It	"  Note: This class is partially on campus at the times and in the location listed 
"
74	2	82	MyriadPro-It	"and partially online. All Laney buildings begin with L in the schedule.The online 
"
74	2	83	MyriadPro-It	"portion of the class will not have set meeting times. Classes you are registered 
"
74	2	84	MyriadPro-It	"for will appear in Canvas on the first day of class unless published earlier by 
"
74	2	85	MyriadPro-It	"your instructor. Questions? Contact your instructor at dcobb@peralta.edu.All 
"
74	2	86	MyriadPro-It	"instructions and communications for this class will be sent to Peralta student 
"
74	2	87	MyriadPro-It	"email accounts. To access your student email account, go to www.peralta.edu 
"
74	2	88	MyriadPro-It	"and click on ""For Students"" on the left side. Then select ""Student Email” ."
74	2	89	MyriadPro-Cond	21890 Lec    Blackwell ONLINE Laney
74	2	90	MyriadPro-It	"  This course is 100% online and has required live online meetings at the times 
"
74	2	91	MyriadPro-It	"listed in the schedule. Directions on how to access the meetings will be included 
"
74	2	92	MyriadPro-It	"in your Canvas page and on the syllabus. Classes you are registered for will ap -
"
74	2	93	MyriadPro-It	"pear in Canvas on the first day of class unless published earlier by your instructor. 
"
74	2	94	MyriadPro-It	"Questions? Contact your instructor at kblackwell@peralta.edu.All instructions 
"
74	2	95	MyriadPro-It	"and communications for this class will be sent to Peralta student email accounts. 
"
74	2	96	MyriadPro-It	"To access your student email account, go to www.peralta.edu and click on ""For 
"
74	2	97	MyriadPro-It	"Students"" on the left side. Then select ""Student Email” ."
74	2	98	MyriadPro-SemiboldCond	21890 Lec 6:00-7:15 PM M Blackwell ONLINE Laney
74	2	99	MyriadPro-It	"  This course is 100% online and has required live online meetings at the times 
"
74	2	100	MyriadPro-It	"listed in the schedule. Directions on how to access the meetings will be included 
"
74	2	101	MyriadPro-It	"in your Canvas page and on the syllabus. Classes you are registered for will ap -
"
74	2	102	MyriadPro-It	"pear in Canvas on the first day of class unless published earlier by your instructor. 
"
74	2	103	MyriadPro-It	"Questions? Contact your instructor at kblackwell@peralta.edu.All instructions 
"
74	2	104	MyriadPro-It	"and communications for this class will be sent to Peralta student email accounts. 
"
74	2	105	MyriadPro-It	"To access your student email account, go to www.peralta.edu and click on ""For 
"
74	2	106	MyriadPro-It	"Students"" on the left side. Then select ""Student Email” ."
74	2	107	MyriadPro-Cond	23891 Lec    Blackwell ONLINE Laney
74	2	108	MyriadPro-It	 01/26/2024 - 05/10/2024 Juvenile Hall
74	2	109	MyriadPro-Cond	23891 Lec 1:00-2:15 PM F Blackwell -OFF SITE Laney
74	2	110	MyriadPro-It	 01/26/2024 - 05/10/2024 Juvenile Hall
74	2	111	MyriadPro-Bold	**  57 CAREER AND LIFE PLANNING 3 UNITS
74	2	112	AGaramondPro-Regular	 In-depth career and life planning
74	2	113	MyriadPro-Cond	21673 Lec    Contreras ONLINE Laney
74	2	114	MyriadPro-It	"  Recommend for PUENTENote: This class is partially on campus at the times 
"
74	2	115	MyriadPro-It	"and in the location listed and partially online. All Laney buildings begin with L 
"
74	2	116	MyriadPro-It	"in the schedule.The online portion of the class will not have set meeting times. 
"
74	2	117	MyriadPro-It	"Classes you are registered for will appear in Canvas on the first day of class un -
"
74	2	118	MyriadPro-It	"less published earlier by your instructor. Questions? Contact your instructor at 
"
74	2	119	MyriadPro-It	"lcontreras@peralta.edu.All instructions and communications for this class will 
"
74	2	120	MyriadPro-It	"be sent to Peralta student email accounts. To access your student email account, 
"
74	2	121	MyriadPro-It	"go to www.peralta.edu and click on ""For Students"" on the left side. Then select 
"
74	2	122	MyriadPro-It	"""Student Email” ."
74	2	123	MyriadPro-Cond	21673 Lec 11:45-1:00 PM M Contreras EV7 Laney
74	2	124	MyriadPro-It	"  Recommend for PUENTENote: This class is partially on campus at the times 
"
74	2	125	MyriadPro-It	"and in the location listed and partially online. All Laney buildings begin with L 
"
74	2	126	MyriadPro-It	"in the schedule.The online portion of the class will not have set meeting times. 
"
74	2	127	MyriadPro-It	"Classes you are registered for will appear in Canvas on the first day of class un -
"
74	2	128	MyriadPro-It	"less published earlier by your instructor. Questions? Contact your instructor at 
"
74	2	129	MyriadPro-It	"lcontreras@peralta.edu.All instructions and communications for this class will 
"
74	2	130	MyriadPro-It	"be sent to Peralta student email accounts. To access your student email account, 
"
74	2	131	MyriadPro-It	"go to www.peralta.edu and click on ""For Students"" on the left side. Then select 
"
74	2	132	MyriadPro-It	"""Student Email” ."
74	2	133	MyriadPro-Cond	21891 Lec    Tillotson ONLINE Laney
74	2	134	MyriadPro-It	"  Note: This class is partially on campus at the times and in the location listed 
"
74	2	135	MyriadPro-It	and partially online. All Laney buildings begin with L in the schedule.The online 
75	1	1	MyriadPro-It	"for will appear in Canvas on the first day of class unless published earlier by 
"
75	1	2	MyriadPro-It	"your instructor. Questions? Contact your instructor at jtillotson@peralta.edu.
"
75	1	3	MyriadPro-It	"All instructions and communications for this class will be sent to Peralta student 
"
75	1	4	MyriadPro-It	"email accounts. To access your student email account, go to www.peralta.edu 
"
75	1	5	MyriadPro-It	"and click on ""For Students"" on the left side. Then select ""Student Email” ."
75	1	6	MyriadPro-Cond	21891 Lec 1:30-2:45 PM W Tillotson A233 Laney
75	1	7	MyriadPro-It	"  Note: This class is partially on campus at the times and in the location listed 
"
75	1	8	MyriadPro-It	"and partially online. All Laney buildings begin with L in the schedule.The online 
"
75	1	9	MyriadPro-It	"portion of the class will not have set meeting times. Classes you are registered 
"
75	1	10	MyriadPro-It	"for will appear in Canvas on the first day of class unless published earlier by 
"
75	1	11	MyriadPro-It	"your instructor. Questions? Contact your instructor at jtillotson@peralta.edu.
"
75	1	12	MyriadPro-It	"All instructions and communications for this class will be sent to Peralta student 
"
75	1	13	MyriadPro-It	"email accounts. To access your student email account, go to www.peralta.edu 
"
75	1	14	MyriadPro-It	"and click on ""For Students"" on the left side. Then select ""Student Email” ."
75	1	15	AGaramondPro-BoldItalic	CULINARY ARTS CULIN
75	1	16	MyriadPro-Bold	"**  88 INTRODUCTION TO FOOD AND 
"
75	1	17	MyriadPro-Bold	CUL TURE3 UNITS
75	1	18	AGaramondPro-Regular	" Exploration of the relationship between food and culture 
"
75	1	19	AGaramondPro-Regular	in society
75	1	20	MyriadPro-Cond	21495 Lec 1:00-3:50 PM M Lew  D200 Laney
75	1	21	MyriadPro-It	"  Note: This class will be on the Laney campus at the times and in the location 
"
75	1	22	MyriadPro-It	"listed. All Laney buildings begin with L in the schedule.Classes you are registered 
"
75	1	23	MyriadPro-It	"for will appear in the Canvas course management system on the first day of class 
"
75	1	24	MyriadPro-It	"unless published earlier by your instructor. Questions? Contact your instructor 
"
75	1	25	MyriadPro-It	"at clew@peralta.edu.All instructions and communications for this class will be 
"
75	1	26	MyriadPro-It	"sent to Peralta student email accounts. To access your student email account, 
"
75	1	27	MyriadPro-It	"go to www.peralta.edu and click on ""For Students"" on the left side. Then select 
"
75	1	28	MyriadPro-It	"""Student Email” ."
75	1	29	MyriadPro-Cond	23189 Lec 1:00-3:50 PM T Lew  D200 Laney
75	1	30	MyriadPro-It	"  Note: This class will be on the Laney campus at the times and in the location 
"
75	1	31	MyriadPro-It	"listed. All Laney buildings begin with L in the schedule.Classes you are registered 
"
75	1	32	MyriadPro-It	"for will appear in the Canvas course management system on the first day of class 
"
75	1	33	MyriadPro-It	"unless published earlier by your instructor. Questions? Contact your instructor 
"
75	1	34	MyriadPro-It	"at clew@peralta.edu.All instructions and communications for this class will be 
"
75	1	35	MyriadPro-It	"sent to Peralta student email accounts. To access your student email account, 
"
75	1	36	MyriadPro-It	"go to www.peralta.edu and click on ""For Students"" on the left side. Then select 
"
75	1	37	MyriadPro-It	"""Student Email” ."
75	1	38	MyriadPro-Bold	"  203 INTRODUCTION TO BAKING 
"
75	1	39	MyriadPro-Bold	FOUNDATIONS4 UNITS
75	1	40	AGaramondPro-Regular	 Introduction to baking theory and practice
75	1	41	MyriadPro-Cond	21146 Lab 8:30-11:20 AM MT Lew  E118 Laney
75	1	42	MyriadPro-It	"  Class will be a HYBRID; Lecture hours will be fully ONLINE with no set zoom 
"
75	1	43	MyriadPro-It	"meetings.  Student will complete those hours on their own schedule. Lab hours 
"
75	1	44	MyriadPro-It	"will be on campus at the time and day listed in the schedule.Classes you are 
"
75	1	45	MyriadPro-It	"registered for will appear in Canvas on the first day of class unless published 
"
75	1	46	MyriadPro-It	"earlier by your instructor. Questions? Contact your instructor at clew@peralta.
"
75	1	47	MyriadPro-It	"edu.All instructions and communications for this class will be sent to Peralta 
"
75	1	48	MyriadPro-It	"student email accounts. To access your student email account, go to www.
"
75	1	49	MyriadPro-It	"peralta.edu and click on ""For Students"" on the left side. Then select ""Student 
"
75	1	50	MyriadPro-It	Email” .
75	1	51	MyriadPro-Cond	  Lec    Lew  ONLINE Laney
75	1	52	MyriadPro-Bold	  204 BAKING FUNDAMENTALS 4 UNITS
75	1	53	AGaramondPro-Regular	 Introduction to baking theory and practice
75	1	54	MyriadPro-Regular	 COREQUISITE:  CULIN 203, 215, 216, & 219
75	1	55	MyriadPro-Cond	21144 Lab 8:30-11:20 AM WTh  Martin E118 Laney
75	1	56	MyriadPro-It	"  Class will be a HYBRID; Lecture hours will be fully ONLINE with no set zoom 
"
75	1	57	MyriadPro-It	"meetings.  Student will complete those hours on their own schedule. Lab hours 
"
75	1	58	MyriadPro-It	"will be on campus at the time and day listed in the schedule.Classes you are reg -
"
75	1	59	MyriadPro-It	"istered for will appear in Canvas on the first day of class unless published earlier 
"
75	1	60	MyriadPro-It	"by your instructor. Questions? Contact your instructor at cmartin@peralta.edu.
"
75	1	61	MyriadPro-It	"All instructions and communications for this class will be sent to Peralta student 
"
75	1	62	MyriadPro-It	"email accounts. To access your student email account, go to www.peralta.edu 
"
75	1	63	MyriadPro-It	"and click on ""For Students"" on the left side. Then select ""Student Email” ."
75	1	64	MyriadPro-Cond	  Lec    Martin ONLINE Laney
75	2	65	MyriadPro-Bold	  205 ARTISAN BREADS 5 UNITS
75	2	66	AGaramondPro-Regular	 Introduction to artisan bread making
75	2	67	MyriadPro-Regular	 PREREQUISITE:  CULIN 203, 204, 215COREQUISITE: CULIN 206
75	2	68	MyriadPro-Cond	21139 Lab 12:30-4:45 PM MT Pugliese E118 Laney
75	2	69	MyriadPro-It	"  Class will be a HYBRID; Lecture hours will be fully ONLINE with no set zoom 
"
75	2	70	MyriadPro-It	"meetings.  Student will complete those hours on their own schedule. Lab hours 
"
75	2	71	MyriadPro-It	"will be on campus at the time and day listed in the schedule.Classes you are 
"
75	2	72	MyriadPro-It	"registered for will appear in Canvas on the first day of class unless published 
"
75	2	73	MyriadPro-It	"earlier by your instructor. Questions? Contact your instructor at hpugliese@
"
75	2	74	MyriadPro-It	"peralta.edu.All instructions and communications for this class will be sent to 
"
75	2	75	MyriadPro-It	"Peralta student email accounts. To access your student email account, go to 
"
75	2	76	MyriadPro-It	"www.peralta.edu and click on ""For Students"" on the left side. Then select ""Student 
"
75	2	77	MyriadPro-It	Email” .
75	2	78	MyriadPro-Cond	  Lec    Pugliese ONLINE Laney
75	2	79	MyriadPro-Bold	  206 CAKE DECORATING 4 UNITS
75	2	80	AGaramondPro-Regular	 Advanced cake decorating techniques
75	2	81	MyriadPro-Regular	 PREREQUISITE:  CULINE 203,  204, 215, COREQUISITE:  CULIN 205
75	2	82	MyriadPro-Cond	21141 Lab 12:30-3:20 PM WTh  Lew  E118 Laney
75	2	83	MyriadPro-It	"  Class will be a HYBRID; Lecture hours will be fully ONLINE with no set zoom 
"
75	2	84	MyriadPro-It	"meetings.  Student will complete those hours on their own schedule. Lab hours 
"
75	2	85	MyriadPro-It	"will be on campus at the time and day listed in the schedule.Classes you are 
"
75	2	86	MyriadPro-It	"registered for will appear in Canvas on the first day of class unless published 
"
75	2	87	MyriadPro-It	"earlier by your instructor. Questions? Contact your instructor at clew@peralta.
"
75	2	88	MyriadPro-It	"edu.All instructions and communications for this class will be sent to Peralta 
"
75	2	89	MyriadPro-It	"student email accounts. To access your student email account, go to www.
"
75	2	90	MyriadPro-It	"peralta.edu and click on ""For Students"" on the left side. Then select ""Student 
"
75	2	91	MyriadPro-It	Email” .
75	2	92	MyriadPro-Cond	  Lec    Lew  ONLINE Laney
75	2	93	MyriadPro-Bold	  207 INTERNATIONAL PATISSERIE 5 UNITS
75	2	94	AGaramondPro-Regular	 Application of advanced baking and pastry methods
75	2	95	MyriadPro-Regular	 PREREQUISITE:  205 & 206COREQUISITE:  CULIN 208
75	2	96	MyriadPro-Cond	21875 Lab 8:00-10:50 AM Th Raji E116 Laney
75	2	97	MyriadPro-It	"  Note: This class will be on the Laney campus at the times and in the location 
"
75	2	98	MyriadPro-It	"listed. All Laney buildings begin with L in the schedule.Classes you are registered 
"
75	2	99	MyriadPro-It	"for will appear in the Canvas course management system on the first day of class 
"
75	2	100	MyriadPro-It	"unless published earlier by your instructor. Questions? Contact your instructor 
"
75	2	101	MyriadPro-It	"at lraji@peralta.edu.All instructions and communications for this class will be 
"
75	2	102	MyriadPro-It	"sent to Peralta student email accounts. To access your student email account, 
"
75	2	103	MyriadPro-It	"go to www.peralta.edu and click on ""For Students"" on the left side. Then select 
"
75	2	104	MyriadPro-It	"""Student Email” ."
75	2	105	MyriadPro-Cond	21875 Lab 9:00-11:50 AM TW Raji E116 Laney
75	2	106	MyriadPro-It	"  Note: This class will be on the Laney campus at the times and in the location 
"
75	2	107	MyriadPro-It	"listed. All Laney buildings begin with L in the schedule.Classes you are registered 
"
75	2	108	MyriadPro-It	"for will appear in the Canvas course management system on the first day of class 
"
75	2	109	MyriadPro-It	"unless published earlier by your instructor. Questions? Contact your instructor 
"
75	2	110	MyriadPro-It	"at lraji@peralta.edu.All instructions and communications for this class will be 
"
75	2	111	MyriadPro-It	"sent to Peralta student email accounts. To access your student email account, 
"
75	2	112	MyriadPro-It	"go to www.peralta.edu and click on ""For Students"" on the left side. Then select 
"
75	2	113	MyriadPro-It	"""Student Email” ."
75	2	114	MyriadPro-Cond	  Lec 8:00-8:50 AM TW Raji E116 Laney
75	2	115	MyriadPro-Bold	"  208 CONFISERIE (CANDY AND 
"
75	2	116	MyriadPro-Bold	CHOCOLATE MAKING)5 UNITS
75	2	117	AGaramondPro-Regular	" Introduction to the principles involved in candy and 
"
75	2	118	AGaramondPro-Regular	chocolate making
75	2	119	MyriadPro-Regular	 PREREQUISITE:  CULIN 205 & 206COREQUISITE:  CULIN 207
75	2	120	MyriadPro-Cond	21877 Lab 12:30-3:20 PM Th Raji E116 Laney
75	2	121	MyriadPro-It	"  Note: This class will be on the Laney campus at the times and in the location 
"
75	2	122	MyriadPro-It	"listed. All Laney buildings begin with L in the schedule.Classes you are registered 
"
75	2	123	MyriadPro-It	"for will appear in the Canvas course management system on the first day of class 
"
75	2	124	MyriadPro-It	"unless published earlier by your instructor. Questions? Contact your instructor 
"
75	2	125	MyriadPro-It	"at lraji@peralta.edu.All instructions and communications for this class will be 
"
75	2	126	MyriadPro-It	"sent to Peralta student email accounts. To access your student email account, 
"
75	2	127	MyriadPro-It	"go to www.peralta.edu and click on ""For Students"" on the left side. Then select 
"
75	2	128	MyriadPro-It	"""Student Email” ."
75	2	129	MyriadPro-Cond	21877 Lab 1:30-4:20 PM TW Raji E116 Laney
75	2	130	MyriadPro-It	"  Note: This class will be on the Laney campus at the times and in the location portion of the class will not have set meeting times. Classes you are registered 
"
76	1	1	MyriadPro-It	"for will appear in the Canvas course management system on the first day of class 
"
76	1	2	MyriadPro-It	"unless published earlier by your instructor. Questions? Contact your instructor 
"
76	1	3	MyriadPro-It	"at lraji@peralta.edu.All instructions and communications for this class will be 
"
76	1	4	MyriadPro-It	"sent to Peralta student email accounts. To access your student email account, 
"
76	1	5	MyriadPro-It	"go to www.peralta.edu and click on ""For Students"" on the left side. Then select 
"
76	1	6	MyriadPro-It	"""Student Email” ."
76	1	7	MyriadPro-Cond	  Lec 12:30-1:20 PM TW Raji E116 Laney
76	1	8	MyriadPro-Bold	  212 INTRODUCTION TO CULINARY ARTS 4 UNITS
76	1	9	AGaramondPro-Regular	 Introduction to culinary principles
76	1	10	MyriadPro-Cond	21935 Lab 9:30-12:20 PM MT Jackson E102 Laney
76	1	11	MyriadPro-It	"  Note: This class will be on the Laney campus at the times and in the location 
"
76	1	12	MyriadPro-It	"listed. All Laney buildings begin with L in the schedule.Classes you are registered 
"
76	1	13	MyriadPro-It	"for will appear in the Canvas course management system on the first day of class 
"
76	1	14	MyriadPro-It	"unless published earlier by your instructor. Questions? Contact your instructor at 
"
76	1	15	MyriadPro-It	"ljackson@peralta.edu.All instructions and communications for this class will be 
"
76	1	16	MyriadPro-It	"sent to Peralta student email accounts. To access your student email account, 
"
76	1	17	MyriadPro-It	"go to www.peralta.edu and click on ""For Students"" on the left side. Then select 
"
76	1	18	MyriadPro-It	"""Student Email” ."
76	1	19	MyriadPro-Cond	"  Lec 8:30-9:20 AM MT Jackson E105 Laney
"
76	1	20	MyriadPro-Cond	21937 Lab 9:00-11:50 AM F Jackson E102 Laney
76	1	21	MyriadPro-It	"  Class will be a HYBRID; Lecture hours will be fully ONLINE with no set zoom 
"
76	1	22	MyriadPro-It	"meetings.  Student will complete those hours on their own schedule. Lab hours 
"
76	1	23	MyriadPro-It	"will be on campus at the time and day listed in the schedule.Classes you are reg -
"
76	1	24	MyriadPro-It	"istered for will appear in Canvas on the first day of class unless published earlier 
"
76	1	25	MyriadPro-It	"by your instructor. Questions? Contact your instructor at ljackson@peralta.edu.
"
76	1	26	MyriadPro-It	"All instructions and communications for this class will be sent to Peralta student 
"
76	1	27	MyriadPro-It	"email accounts. To access your student email account, go to www.peralta.edu 
"
76	1	28	MyriadPro-It	"and click on ""For Students"" on the left side. Then select ""Student Email” ."
76	1	29	MyriadPro-Cond	21937 Lab 1:00-3:50 PM F Jackson E102 Laney
76	1	30	MyriadPro-It	"  Class will be a HYBRID; Lecture hours will be fully ONLINE with no set zoom 
"
76	1	31	MyriadPro-It	"meetings.  Student will complete those hours on their own schedule. Lab hours 
"
76	1	32	MyriadPro-It	"will be on campus at the time and day listed in the schedule.Classes you are reg -
"
76	1	33	MyriadPro-It	"istered for will appear in Canvas on the first day of class unless published earlier 
"
76	1	34	MyriadPro-It	"by your instructor. Questions? Contact your instructor at ljackson@peralta.edu.
"
76	1	35	MyriadPro-It	"All instructions and communications for this class will be sent to Peralta student 
"
76	1	36	MyriadPro-It	"email accounts. To access your student email account, go to www.peralta.edu 
"
76	1	37	MyriadPro-It	"and click on ""For Students"" on the left side. Then select ""Student Email” ."
76	1	38	MyriadPro-Cond	  Lec    Jackson ONLINE Laney
76	1	39	MyriadPro-Bold	  215 CULINARY MATH FUNDAMENTALS 1 UNIT
76	1	40	AGaramondPro-Regular	 Culinary math fundamentals
76	1	41	MyriadPro-Cond	21134 Lec 2:30-3:20 PM T Shulse ONLINE Laney
76	1	42	MyriadPro-It	"  This course is 100% online and has required live online meetings at the times 
"
76	1	43	MyriadPro-It	"listed in the schedule. Directions on how to access the meetings will be included 
"
76	1	44	MyriadPro-It	"in your Canvas page and on the syllabus. Classes you are registered for will ap -
"
76	1	45	MyriadPro-It	"pear in Canvas on the first day of class unless published earlier by your instructor. 
"
76	1	46	MyriadPro-It	"Questions? Contact your instructor at bshulse@peralta.edu.All instructions and 
"
76	1	47	MyriadPro-It	"communications for this class will be sent to Peralta student email accounts. 
"
76	1	48	MyriadPro-It	"To access your student email account, go to www.peralta.edu and click on ""For 
"
76	1	49	MyriadPro-It	"Students"" on the left side. Then select ""Student Email” ."
76	1	50	MyriadPro-Bold	  217 FORMULAS AND FOOD COSTS 1 UNIT
76	1	51	AGaramondPro-Regular	" Theory and application of mathematics used in the hos -
"
76	1	52	AGaramondPro-Regular	pitality industry
76	1	53	MyriadPro-Cond	21135 Lec 3:30-4:20 PM T Shulse ONLINE Laney
76	1	54	MyriadPro-It	"  This course is 100% online and has required live online meetings at the times 
"
76	1	55	MyriadPro-It	"listed in the schedule. Directions on how to access the meetings will be included 
"
76	1	56	MyriadPro-It	"in your Canvas page and on the syllabus. Classes you are registered for will ap -
"
76	1	57	MyriadPro-It	"pear in Canvas on the first day of class unless published earlier by your instructor. 
"
76	1	58	MyriadPro-It	"Questions? Contact your instructor at bshulse@peralta.edu.All instructions and 
"
76	1	59	MyriadPro-It	"communications for this class will be sent to Peralta student email accounts. 
"
76	1	60	MyriadPro-It	"To access your student email account, go to www.peralta.edu and click on ""For 
"
76	1	61	MyriadPro-It	"Students"" on the left side. Then select ""Student Email” ."
76	1	62	MyriadPro-Bold	  218 INGREDIENTS AND EQUIPMENT 1 UNIT
76	1	63	AGaramondPro-Regular	" Introduction to the latest ingredients and equipment used 
"
76	1	64	AGaramondPro-Regular	in today's professional kitchens
76	1	65	MyriadPro-Cond	21136 Lec 1:30-2:20 PM T Jackson ONLINE Laney
76	2	66	MyriadPro-It	"  This course is 100% online and has required live online meetings at the times 
"
76	2	67	MyriadPro-It	"listed in the schedule. Directions on how to access the meetings will be included 
"
76	2	68	MyriadPro-It	"in your Canvas page and on the syllabus. Classes you are registered for will ap -
"
76	2	69	MyriadPro-It	"pear in Canvas on the first day of class unless published earlier by your instructor. 
"
76	2	70	MyriadPro-It	"Questions? Contact your instructor at ljakcon@peralta.edu.All instructions and 
"
76	2	71	MyriadPro-It	"communications for this class will be sent to Peralta student email accounts. 
"
76	2	72	MyriadPro-It	"To access your student email account, go to www.peralta.edu and click on ""For 
"
76	2	73	MyriadPro-It	"Students"" on the left side. Then select ""Student Email” ."
76	2	74	MyriadPro-Bold	  223 STOCKS, SOUPS AND SAUCES 1 UNIT
76	2	75	AGaramondPro-Regular	 Introduction to stocks, soups, and sauces
76	2	76	MyriadPro-Regular	" PREREQUISITE:  CULIN 212, 214, 215, 216, 217, 218, 219COREQUISITE: CULIN 224, 225, 
"
76	2	77	MyriadPro-Regular	226, 227
76	2	78	MyriadPro-Cond	21142 Lec 1:30-2:20 PM M Jackson ONLINE Laney
76	2	79	MyriadPro-It	"  This course is 100% online and has required live online meetings at the times 
"
76	2	80	MyriadPro-It	"listed in the schedule. Directions on how to access the meetings will be included 
"
76	2	81	MyriadPro-It	"in your Canvas page and on the syllabus. Classes you are registered for will ap -
"
76	2	82	MyriadPro-It	"pear in Canvas on the first day of class unless published earlier by your instructor. 
"
76	2	83	MyriadPro-It	"Questions? Contact your instructor at ljackson@peralta.edu.All instructions and 
"
76	2	84	MyriadPro-It	"communications for this class will be sent to Peralta student email accounts. 
"
76	2	85	MyriadPro-It	"To access your student email account, go to www.peralta.edu and click on ""For 
"
76	2	86	MyriadPro-It	"Students"" on the left side. Then select ""Student Email” ."
76	2	87	MyriadPro-Bold	  224 PRINCIPALS OF HEAT COOKING 1 UNIT
76	2	88	AGaramondPro-Regular	 Introduction to methods that make food sizzle
76	2	89	MyriadPro-Regular	" PREREQUISITE:  CULIN 212, 214, 215, 216, 217, 218, 219COREQUISITE: CULIN 223, 225, 
"
76	2	90	MyriadPro-Regular	226, 227
76	2	91	MyriadPro-Cond	21137 Lec 2:30-3:20 PM M Jackson ONLINE Laney
76	2	92	MyriadPro-It	"  This course is 100% online and has required live online meetings at the times 
"
76	2	93	MyriadPro-It	"listed in the schedule. Directions on how to access the meetings will be included 
"
76	2	94	MyriadPro-It	"in your Canvas page and on the syllabus. Classes you are registered for will ap -
"
76	2	95	MyriadPro-It	"pear in Canvas on the first day of class unless published earlier by your instructor. 
"
76	2	96	MyriadPro-It	"Questions? Contact your instructor at ljackson@peralta.edu.All instructions and 
"
76	2	97	MyriadPro-It	"communications for this class will be sent to Peralta student email accounts. 
"
76	2	98	MyriadPro-It	"To access your student email account, go to www.peralta.edu and click on ""For 
"
76	2	99	MyriadPro-It	"Students"" on the left side. Then select ""Student Email” ."
76	2	100	MyriadPro-Bold	  227 DYNAMIC HEAT COOKING 4 UNITS
76	2	101	AGaramondPro-Regular	" Food preparation and cooking methods focused on 
"
76	2	102	AGaramondPro-Regular	transfer of fire to food
76	2	103	MyriadPro-Regular	 PREREQUISITE:  CULIN 210, 215,  217, AND 218
76	2	104	MyriadPro-Cond	21938 Lab 9:30-12:20 PM WTh  Jackson E102 Laney
76	2	105	MyriadPro-It	"  Note: This class will be on the Laney campus at the times and in the location 
"
76	2	106	MyriadPro-It	"listed. All Laney buildings begin with L in the schedule.Classes you are registered 
"
