page	col	index	font	text
53	2	137	MyriadPro-It	"materials. Course materials are provided digitally free of charge. Printed materi -
"
53	2	138	MyriadPro-It	als are sometimes available for purchase.
53	2	139	MyriadPro-Regular	20886 Lec    Fowler 
53	2	140	MyriadPro-Cond	ONLINE
53	2	141	MyriadPro-Regular	 Alameda
53	2	142	MyriadPro-It	"  03/18/2024-05/18/2024 This class is 100% online with no mandatory sched -
"
53	2	143	MyriadPro-It	"uled Zoom meetings. Instruction will be provided through the college learning 
"
53	2	144	MyriadPro-It	"management system Canvas and Zoom software. On the course start date, 
"
53	2	145	MyriadPro-It	"log into Canvas to begin. Please contact instructor at jfowler@peralta.edu for 
"
53	2	146	MyriadPro-It	"more information. All instructions and communications for this class will be 
"
53	2	147	MyriadPro-It	"sent to Peralta student email accounts. To access your student email account, 
"
53	2	148	MyriadPro-It	"go to www.peralta.edu and click on ""For Students"" on the left side. Then select 
"
53	2	149	MyriadPro-It	"""Student Email"" . Cost Cutter Alert: This course section uses only zero-cost course 
"
53	2	150	MyriadPro-It	"materials. Course materials are provided digitally free of charge. Printed materi -
"
53	2	151	MyriadPro-It	als are sometimes available for purchase.
54	1	1	MyriadPro-It	"  This class is on-campus and meets physically in-person on TTH 11:00-12:15pm. 
"
54	1	2	MyriadPro-It	"Please contact instructor at kwilson@peralta.edu for more information. Canvas 
"
54	1	3	MyriadPro-It	usage or other digital learning tools may apply.
54	1	4	MyriadPro-Regular	23318 Lec    Fowler 
54	1	5	MyriadPro-Cond	ONLINE
54	1	6	MyriadPro-Regular	 Alameda
54	1	7	MyriadPro-It	"  05/28/2023-06/15/2023 Spring Intersession Course. This class is 100% online 
"
54	1	8	MyriadPro-It	"with no mandatory scheduled Zoom meetings. Instruction will be provided 
"
54	1	9	MyriadPro-It	"through the college learning management system Canvas and Zoom software. 
"
54	1	10	MyriadPro-It	"On the course start date, log into Canvas to begin. Please contact instructor at 
"
54	1	11	MyriadPro-It	"jfowler@peralta.edu for more information. All instructions and communica -
"
54	1	12	MyriadPro-It	"tions for this class will be sent to Peralta student email accounts. To access your 
"
54	1	13	MyriadPro-It	"student email account, go to www.peralta.edu and click on ""For Students"" on 
"
54	1	14	MyriadPro-It	"the left side. Then select ""Student Email"" . Cost Cutter Alert: This course section 
"
54	1	15	MyriadPro-It	"uses only zero-cost course materials. Course materials are provided digitally 
"
54	1	16	MyriadPro-It	free of charge. Printed materials are sometimes available for purchase.
54	1	17	MyriadPro-Bold	"**  4 THE DYNAMICS OF GROUP 
"
54	1	18	MyriadPro-Bold	DISCUSSION3 UNITS
54	1	19	AGaramondPro-Regular	 Study of communication in a group setting
54	1	20	MyriadPro-Regular	20701 Lec    Andrew 
54	1	21	MyriadPro-Cond	ONLINE
54	1	22	MyriadPro-Regular	 Alameda
54	1	23	MyriadPro-It	"  This class is 100% online with no mandatory scheduled Zoom meetings. 
"
54	1	24	MyriadPro-It	"Instruction will be provided through the college learning management system 
"
54	1	25	MyriadPro-It	"Canvas and Zoom software. On the course start date, log into Canvas to begin. 
"
54	1	26	MyriadPro-It	"Please contact instructor at ashlieandrew@peralta.edu for more information. 
"
54	1	27	MyriadPro-It	"All instructions and communications for this class will be sent to Peralta student 
"
54	1	28	MyriadPro-It	"email accounts. To access your student email account, go to www.peralta.edu 
"
54	1	29	MyriadPro-It	"and click on ""For Students"" on the left side. Then select ""Student Email"" . Cost 
"
54	1	30	MyriadPro-It	"Cutter Alert: This course section uses only zero-cost course materials. Course 
"
54	1	31	MyriadPro-It	"materials are provided digitally free of charge. Printed materials are sometimes 
"
54	1	32	MyriadPro-It	available for purchase.
54	1	33	MyriadPro-Bold	"**  5 PERSUASION AND CRITICAL 
"
54	1	34	MyriadPro-Bold	THINKING3 UNITS
54	1	35	AGaramondPro-Regular	 Critical thinking skills
54	1	36	MyriadPro-Regular	" PREREQUISITE: ENGL 1A
"
54	1	37	MyriadPro-Regular	20620 Lec   Shojaee 
54	1	38	MyriadPro-Cond	ONLINE
54	1	39	MyriadPro-Regular	 Alameda
54	1	40	MyriadPro-It	"  This class is 100% online with no mandatory scheduled Zoom meetings. 
"
54	1	41	MyriadPro-It	"Instruction will be provided through the college learning management system 
"
54	1	42	MyriadPro-It	"Canvas and Zoom software. On the course start date, log into Canvas to begin. 
"
54	1	43	MyriadPro-It	"Please contact instructor at pshojaee@peralta.edu for more information. All 
"
54	1	44	MyriadPro-It	"instructions and communications for this class will be sent to Peralta student 
"
54	1	45	MyriadPro-It	"email accounts. To access your student email account, go to www.peralta.edu 
"
54	1	46	MyriadPro-It	"and click on ""For Students"" on the left side. Then select ""Student Email"" ."
54	1	47	MyriadPro-Bold	**  6 INTERCUL TURAL COMMUNICATION 3 UNITS
54	1	48	AGaramondPro-Regular	" Dynamics of intercultural communication as it applies 
"
54	1	49	AGaramondPro-Regular	to the diversity of American cultures
54	1	50	MyriadPro-Regular	20804 Lec    Wilson 
54	1	51	MyriadPro-Cond	ONLINE
54	1	52	MyriadPro-Regular	 Alameda
54	1	53	MyriadPro-It	"  This class is 100% online with no mandatory scheduled Zoom meetings. Instruc -
"
54	1	54	MyriadPro-It	"tion will be provided through the college learning management system Canvas 
"
54	1	55	MyriadPro-It	"and Zoom software. On the course start date, log into Canvas to begin. Please 
"
54	1	56	MyriadPro-It	"contact instructor at kwilson@peralta.edu for more information. All instructions 
"
54	1	57	MyriadPro-It	"and communications for this class will be sent to Peralta student email accounts. 
"
54	1	58	MyriadPro-It	"To access your student email account, go to www.peralta.edu and click on ""For 
"
54	1	59	MyriadPro-It	"Students"" on the left side. Then select ""Student Email"" ."
54	1	60	MyriadPro-Bold	"**  20 INTERPERSONAL COMMUNICATION 
"
54	1	61	MyriadPro-Bold	SKILLS3 UNITS
54	1	62	AGaramondPro-Regular	" Analysis of communication needs and improvement of 
"
54	1	63	AGaramondPro-Regular	skills
54	1	64	MyriadPro-Regular	20674 Lec   Andrew 
54	1	65	MyriadPro-Cond	ONLINE
54	1	66	MyriadPro-Regular	 Alameda
54	1	67	MyriadPro-It	"  This class is 100% online with no mandatory scheduled Zoom meetings. 
"
54	1	68	MyriadPro-It	"Instruction will be provided through the college learning management system 
"
54	1	69	MyriadPro-It	"Canvas and Zoom software. On the course start date, log into Canvas to begin. 
"
54	1	70	MyriadPro-It	"Please contact instructor at ashlieandrew@peralta.edu for more information. 
"
54	1	71	MyriadPro-It	"All instructions and communications for this class will be sent to Peralta student 
"
54	1	72	MyriadPro-It	"email accounts. To access your student email account, go to www.peralta.edu 
"
54	1	73	MyriadPro-It	"and click on ""For Students"" on the left side. Then select ""Student Email"" . Cost 
"
54	1	74	MyriadPro-It	"Cutter Alert: This course section uses only zero-cost course materials. Course 
"
54	1	75	MyriadPro-It	"materials are provided digitally free of charge. Printed materials are sometimes 
"
54	1	76	MyriadPro-It	available for purchase.
54	1	77	MyriadPro-Regular	20887 Lec    Erike 
54	1	78	MyriadPro-Cond	ONLINE
54	1	79	MyriadPro-Regular	 Alameda 
54	1	80	MyriadPro-It	  This class is 100% online with no mandatory scheduled Zoom meetings. Instruc -
54	2	81	MyriadPro-It	"tion will be provided through the college learning management system Canvas 
"
54	2	82	MyriadPro-It	"and Zoom software. On the course start date, log into Canvas to begin. Please 
"
54	2	83	MyriadPro-It	"contact instructor at berike@peralta.edu for more information. All instructions 
"
54	2	84	MyriadPro-It	"and communications for this class will be sent to Peralta student email accounts. 
"
54	2	85	MyriadPro-It	"To access your student email account, go to www.peralta.edu and click on 
"
54	2	86	MyriadPro-It	"""For Students"" on the left side. Then select ""Student Email"" . Cost Cutter Alert: 
"
54	2	87	MyriadPro-It	"This course section uses only zero-cost course materials. Course materials are 
"
54	2	88	MyriadPro-It	"provided digitally free of charge. Printed materials are sometimes available for 
"
54	2	89	MyriadPro-It	purchase.
54	2	90	MyriadPro-Regular	23319 Lec   Erike ONLINE Alameda
54	2	91	MyriadPro-It	"  05/28/2023-06/15/2023 Spring Intersession Course. This class is 100% online 
"
54	2	92	MyriadPro-It	"with no mandatory scheduled Zoom meetings. Instruction will be provided 
"
54	2	93	MyriadPro-It	"through the college learning management system Canvas and Zoom software. 
"
54	2	94	MyriadPro-It	"On the course start date, log into Canvas to begin. Please contact instructor at 
"
54	2	95	MyriadPro-It	"bplump@peralta.edu for more information. All instructions and communica -
"
54	2	96	MyriadPro-It	"tions for this class will be sent to Peralta student email accounts. To access your 
"
54	2	97	MyriadPro-It	"student email account, go to www.peralta.edu and click on ""For Students"" on 
"
54	2	98	MyriadPro-It	"the left side. Then select ""Student Email"" . Cost Cutter Alert: This course section 
"
54	2	99	MyriadPro-It	"uses only zero-cost course materials. Course materials are provided digitally 
"
54	2	100	MyriadPro-It	free of charge. Printed materials are sometimes available for purchase.
54	2	101	MyriadPro-Bold	**  45 PUBLIC SPEAKING 3 UNITS
54	2	102	AGaramondPro-Regular	 Principles of public speaking
54	2	103	MyriadPro-Regular	20848 Lec    Wilson 
54	2	104	MyriadPro-Cond	HYBRID
54	2	105	MyriadPro-Regular	 Alameda
54	2	106	MyriadPro-It	"  This class is partially online with scheduled on-campus meetings on Tuesdays 
"
54	2	107	MyriadPro-It	"9:30-10:45am. Instruction will be provided through the college learning 
"
54	2	108	MyriadPro-It	"management system Canvas and Zoom software. On the course start date, 
"
54	2	109	MyriadPro-It	"log into Canvas to begin. Please contact instructor at kwilson@peralta.edu for 
"
54	2	110	MyriadPro-It	"more information. All instructions and communications for this class will be 
"
54	2	111	MyriadPro-It	"sent to Peralta student email accounts. To access your student email account, 
"
54	2	112	MyriadPro-It	"go to www.peralta.edu and click on ""For Students"" on the left side. Then select 
"
54	2	113	MyriadPro-It	"""Student Email"" ."
54	2	114	MyriadPro-Regular	20848 Lec 9:30-10:45 AM T Wilson H113 Alameda
54	2	115	MyriadPro-It	"  This class is partially online with scheduled on-campus meetings on Tuesdays 
"
54	2	116	MyriadPro-It	"9:30-10:45am. Instruction will be provided through the college learning 
"
54	2	117	MyriadPro-It	"management system Canvas and Zoom software. On the course start date, 
"
54	2	118	MyriadPro-It	"log into Canvas to begin. Please contact instructor at kwilson@peralta.edu for 
"
54	2	119	MyriadPro-It	"more information. All instructions and communications for this class will be 
"
54	2	120	MyriadPro-It	"sent to Peralta student email accounts. To access your student email account, 
"
54	2	121	MyriadPro-It	"go to www.peralta.edu and click on ""For Students"" on the left side. Then select 
"
54	2	122	MyriadPro-It	"""Student Email"" ."
54	2	123	AGaramondPro-BoldItalic	"COMPUTER INFORMATION 
"
54	2	124	AGaramondPro-BoldItalic	SYSTEMSCIS
54	2	125	MyriadPro-Bold	"**  1 INTRODUCTION TO COMPUTER 
"
54	2	126	MyriadPro-Bold	INFORMATION SYSTEMS4 UNITS
54	2	127	AGaramondPro-Regular	" General nature of computer hardware, software and 
"
54	2	128	AGaramondPro-Regular	systems
54	2	129	MyriadPro-Regular	20772 Lab   VillegasJr. 
54	2	130	MyriadPro-Cond	ONLINE
54	2	131	MyriadPro-Regular	 Alameda
54	2	132	MyriadPro-It	"  This class is 100% online with no mandatory scheduled Zoom meetings on 
"
54	2	133	MyriadPro-It	"Mondays 6:30-9:20pm. Instruction will be provided through the college learn-
"
54	2	134	MyriadPro-It	"ing management system Canvas and Zoom software. On the course start date, 
"
54	2	135	MyriadPro-It	"log into Canvas to begin. Please contact instructor at avillegas@peralta.edu for 
"
54	2	136	MyriadPro-It	"more information. All instructions and communications for this class will be 
"
54	2	137	MyriadPro-It	"sent to Peralta student email accounts. To access your student email account, 
"
54	2	138	MyriadPro-It	"go to www.peralta.edu and click on ""For Students"" on the left side. Then select 
"
54	2	139	MyriadPro-It	"""Student Email"" ."
54	2	140	MyriadPro-Semibold	  Lec 6:30-9:20 PM T VillegasJr. 
54	2	141	MyriadPro-SemiboldCond	ONLINE
54	2	142	MyriadPro-Semibold	 Alameda
54	2	143	MyriadPro-Regular	20986 Lab   VillegasJr. 
54	2	144	MyriadPro-Cond	HYBRID
54	2	145	MyriadPro-Regular	 Alameda
54	2	146	MyriadPro-It	"  03/11/2024-05/25/2024 This class is partially online with scheduled on-campus 
"
54	2	147	MyriadPro-It	"meetings on Tuesdays 1:30-4:20pm. Instruction will be provided through the col -
"
54	2	148	MyriadPro-It	"lege learning management system Canvas and Zoom software. On the course 
"
54	2	149	MyriadPro-It	"start date, log into Canvas to begin. Please contact instructor at avillegas@
"
54	2	150	MyriadPro-It	"peralta.edu for more information. All instructions and communications for 
"
54	2	151	MyriadPro-It	"this class will be sent to Peralta student email accounts. To access your student 
"
54	2	152	MyriadPro-It	"email account, go to www.peralta.edu and click on ""For Students"" on the left 
"
54	2	153	MyriadPro-It	"side. Then select ""Student Email"" ."
54	2	154	MyriadPro-Regular	  Lec   VillegasJr. 
54	2	155	MyriadPro-Cond	HYBRID
54	2	156	MyriadPro-Regular	" Alameda
"
54	2	157	MyriadPro-Regular	  Lec 1:30-4:20 PM T VillegasJr. H108 Alameda23152 Lec 11:00-12:15 PM T Th  Wilson H113 Alameda
55	1	1	MyriadPro-Bold	"**  6 INTRODUCTION TO COMPUTER 
"
55	1	2	MyriadPro-Bold	PROGRAMMING5 UNITS
55	1	3	AGaramondPro-Regular	 Introduction to computer programming
55	1	4	MyriadPro-Regular	20988 Lab 9:00-11:50 AM W Strickland H108 Alameda
55	1	5	MyriadPro-It	"  This class is on-campus and meets physically in-person on Mondays 9:00-
"
55	1	6	MyriadPro-It	"12:50pm and Wednesdays 9:00-11:50am. Please contact instructor at jstrick -
"
55	1	7	MyriadPro-It	"land@peralta.edu for more information. Canvas usage or other digital learning 
"
55	1	8	MyriadPro-It	tools may apply.
55	1	9	MyriadPro-Regular	  Lec 9:00-12:50 PM M Strickland H108 Alameda
55	1	10	MyriadPro-Bold	*  42 SPREADSHEET APPLICATIONS 4 UNITS
55	1	11	AGaramondPro-Regular	" Principles of electronic spreadsheets using features avail -
"
55	1	12	AGaramondPro-Regular	able with current popular spreadsheet software
55	1	13	MyriadPro-Regular	20860 Lab 1:30-4:20 PM W Strickland H108 Alameda
55	1	14	MyriadPro-It	"  This class is on-campus and meets physically in-person on MW 1:30-4:20pm. 
"
55	1	15	MyriadPro-It	"Please contact instructor at jstrickland@peralta.edu for more information. 
"
55	1	16	MyriadPro-It	Canvas usage or other digital learning tools may apply.
55	1	17	MyriadPro-Regular	  Lec 1:30-4:20 PM M Strickland H108 Alameda
55	1	18	MyriadPro-Bold	  205 COMPUTER LITERACY 1 UNIT
55	1	19	AGaramondPro-Regular	" Introduction to computers and information technology 
"
55	1	20	AGaramondPro-Regular	"for people with no background in nor knowledge of 
"
55	1	21	AGaramondPro-Regular	computers
55	1	22	MyriadPro-Regular	20923 Lab 11:00-12:25 PM F Strickland H108 Alameda
55	1	23	MyriadPro-It	"  03/18/2024-05/18/2024 This class is on-campus and meets physically in-person 
"
55	1	24	MyriadPro-It	"on Fridays 9:00-12:25pm. Please contact instructor at jstrickland@peralta.edu 
"
55	1	25	MyriadPro-It	for more information. Canvas usage or other digital learning tools may apply.
55	1	26	MyriadPro-Regular	  Lec 9:00-10:25 AM F Strickland H108 Alameda
55	1	27	MyriadPro-Bold	  233 INTRODUCTION TO THE INTERNET 2 UNITS
55	1	28	AGaramondPro-Regular	 Introduction to the Internet
55	1	29	MyriadPro-Regular	23350 Lab   Norman 
55	1	30	MyriadPro-Cond	ONLINE
55	1	31	MyriadPro-Regular	 Alameda
55	1	32	MyriadPro-It	"  05/28/2023-06/15/2023 Spring Intersession Course. This class is 100% online 
"
55	1	33	MyriadPro-It	"with no mandatory scheduled Zoom meetings. Instruction will be provided 
"
55	1	34	MyriadPro-It	"through the college learning management system Canvas and Zoom software. 
"
55	1	35	MyriadPro-It	"On the course start date, log into Canvas to begin. Please contact instructor at 
"
55	1	36	MyriadPro-It	"jnorman@peralta.edu for more information. All instructions and communica-
"
55	1	37	MyriadPro-It	"tions for this class will be sent to Peralta student email accounts. To access your 
"
55	1	38	MyriadPro-It	"student email account, go to www.peralta.edu and click on ""For Students"" on 
"
55	1	39	MyriadPro-It	"the left side. Then select ""Student Email"" ."
55	1	40	MyriadPro-Regular	  Lec   Norman 
55	1	41	MyriadPro-Cond	ONLINE
55	1	42	MyriadPro-Regular	 Alameda
55	1	43	MyriadPro-Bold	  234A WORLD WIDE WEB PUBLISHING I 2 UNITS
55	1	44	AGaramondPro-Regular	" Creating and publishing Web pages over the Internet 
"
55	1	45	AGaramondPro-Regular	using the Hypertext Markup Language (HTML)
55	1	46	MyriadPro-Regular	23419 Lab   Strickland 
55	1	47	MyriadPro-Cond	ONLINE
55	1	48	MyriadPro-Regular	 Alameda
55	1	49	MyriadPro-It	"  05/28/2023-06/15/2023 Spring Intersession Course. This class is 100% online 
"
55	1	50	MyriadPro-It	"with no mandatory scheduled Zoom meetings. Instruction will be provided 
"
55	1	51	MyriadPro-It	"through the college learning management system Canvas and Zoom software. 
"
55	1	52	MyriadPro-It	"On the course start date, log into Canvas to begin. Please contact instructor at 
"
55	1	53	MyriadPro-It	"jstrickland@peralta.edu for more information. All instructions and communica -
"
55	1	54	MyriadPro-It	"tions for this class will be sent to Peralta student email accounts. To access your 
"
55	1	55	MyriadPro-It	"student email account, go to www.peralta.edu and click on ""For Students"" on 
"
55	1	56	MyriadPro-It	"the left side. Then select ""Student Email"" ."
55	1	57	MyriadPro-Regular	  Lec   Strickland 
55	1	58	MyriadPro-Cond	ONLINE
55	1	59	MyriadPro-Regular	 Alameda
55	1	60	MyriadPro-Bold	  234B WORLD WIDE WEB PUBLISHING II 2 UNITS
55	1	61	AGaramondPro-Regular	 Continuation of CIS 234A
55	1	62	MyriadPro-Regular	" PREREQUISITE: CIS 233 AND 234A
"
55	1	63	MyriadPro-Regular	23163 Lab   VillegasJr. 
55	1	64	MyriadPro-Cond	ONLINE
55	1	65	MyriadPro-Regular	 Alameda
55	1	66	MyriadPro-It	"  03/18/2024-05/18/2024 This class is 100% online with no mandatory sched -
"
55	1	67	MyriadPro-It	"uled Zoom meetings. Instruction will be provided through the college learning 
"
55	1	68	MyriadPro-It	"management system Canvas and Zoom software. On the course start date, log 
"
55	1	69	MyriadPro-It	"into Canvas to begin. Please contact instructor at avillegas@peralta.edu for 
"
55	1	70	MyriadPro-It	"more information. All instructions and communications for this class will be 
"
55	1	71	MyriadPro-It	"sent to Peralta student email accounts. To access your student email account, 
"
55	1	72	MyriadPro-It	"go to www.peralta.edu and click on ""For Students"" on the left side. Then select 
"
55	1	73	MyriadPro-It	"""Student Email"" ."
55	1	74	MyriadPro-Regular	  Lec   VillegasJr. 
55	1	75	MyriadPro-Cond	ONLINE
55	1	76	MyriadPro-Regular	 Alameda
55	2	77	AGaramondPro-BoldItalic	"COOPERATIVE WORK 
"
55	2	78	AGaramondPro-BoldItalic	EXPERIENCE EDUCATIONCOPED
55	2	79	MyriadPro-Bold	*  450 GENERAL WORK EXPERIENCE 1 - 3 UNIT
55	2	80	AGaramondPro-Regular	 Supervised employment
55	2	81	MyriadPro-Regular	20755 Lab   Settles 
55	2	82	MyriadPro-Cond	ONLINE
55	2	83	MyriadPro-Regular	 Alameda
55	2	84	MyriadPro-It	"  02/12/2024-05/25/2024 This class is 100% online with no mandatory sched -
"
55	2	85	MyriadPro-It	"uled Zoom meetings. Instruction will be provided through the college learning 
"
55	2	86	MyriadPro-It	"management system Canvas and Zoom software. On the course start date, 
"
55	2	87	MyriadPro-It	"log into Canvas to begin. Please contact instructor at rsettles@peralta.edu for 
"
55	2	88	MyriadPro-It	"more information. All instructions and communications for this class will be 
"
55	2	89	MyriadPro-It	"sent to Peralta student email accounts. To access your student email account, 
"
55	2	90	MyriadPro-It	"go to www.peralta.edu and click on ""For Students"" on the left side. Then select 
"
55	2	91	MyriadPro-It	"""Student Email"" . Cost Cutter Alert: This course section uses only zero-cost course 
"
55	2	92	MyriadPro-It	"materials. Course materials are provided digitally free of charge. Printed materi -
"
55	2	93	MyriadPro-It	als are sometimes available for purchase.
55	2	94	AGaramondPro-BoldItalic	COUNSELING COUN
55	2	95	MyriadPro-Bold	**  24 COLLEGE SUCCESS 3 UNITS
55	2	96	AGaramondPro-Regular	" Identification and development of resources that facilitate 
"
55	2	97	AGaramondPro-Regular	college success
55	2	98	MyriadPro-Regular	20621 Lec   Frias ONLINE Alameda
55	2	99	MyriadPro-It	"  01/22/2024-03/16/2024 This class is 100% online with no mandatory sched -
"
55	2	100	MyriadPro-It	"uled Zoom meetings. Instruction will be provided through the college learning 
"
55	2	101	MyriadPro-It	"management system Canvas and Zoom software. On the course start date, 
"
55	2	102	MyriadPro-It	"log into Canvas to begin. Please contact instructor at bfrias@peralta.edu for 
"
55	2	103	MyriadPro-It	"more information. All instructions and communications for this class will be 
"
55	2	104	MyriadPro-It	"sent to Peralta student email accounts. To access your student email account, 
"
55	2	105	MyriadPro-It	"go to www.peralta.edu and click on ""For Students"" on the left side. Then select 
"
55	2	106	MyriadPro-It	"""Student Email"" . Cost Cutter Alert: This course section uses only zero-cost course 
"
55	2	107	MyriadPro-It	"materials. Course materials are provided digitally free of charge. Printed materi -
"
55	2	108	MyriadPro-It	als are sometimes available for purchase.
55	2	109	MyriadPro-Regular	20787 Lec   Mohamed 
55	2	110	MyriadPro-Cond	ONLINE
55	2	111	MyriadPro-Regular	 Alameda
55	2	112	MyriadPro-It	"  This class is 100% online with no mandatory scheduled Zoom meetings. 
"
55	2	113	MyriadPro-It	"Instruction will be provided through the college learning management system 
"
55	2	114	MyriadPro-It	"Canvas and Zoom software. On the course start date, log into Canvas to begin. 
"
55	2	115	MyriadPro-It	"Please contact instructor at fmohamed@peralta.edu for more information. All 
"
55	2	116	MyriadPro-It	"instructions and communications for this class will be sent to Peralta student 
"
55	2	117	MyriadPro-It	"email accounts. To access your student email account, go to www.peralta.edu 
"
55	2	118	MyriadPro-It	"and click on ""For Students"" on the left side. Then select ""Student Email"" ."
55	2	119	MyriadPro-Bold	**  57 CAREER AND LIFE PLANNING 3 UNITS
55	2	120	AGaramondPro-Regular	 In-depth career and life planning
55	2	121	MyriadPro-Regular	20705 Lec   Haro ONLINE Alameda
55	2	122	MyriadPro-It	"  03/18/2024-05/18/2024 This class is 100% online with no mandatory sched -
"
55	2	123	MyriadPro-It	"uled Zoom meetings. Instruction will be provided through the college learning 
"
55	2	124	MyriadPro-It	"management system Canvas and Zoom software. On the course start date, 
"
55	2	125	MyriadPro-It	"log into Canvas to begin. Please contact instructor at charo@peralta.edu for 
"
55	2	126	MyriadPro-It	"more information. All instructions and communications for this class will be 
"
55	2	127	MyriadPro-It	"sent to Peralta student email accounts. To access your student email account, 
"
55	2	128	MyriadPro-It	"go to www.peralta.edu and click on ""For Students"" on the left side. Then select 
"
55	2	129	MyriadPro-It	"""Student Email"" . Cost Cutter Alert: This course section uses only zero-cost course 
"
55	2	130	MyriadPro-It	"materials. Course materials are provided digitally free of charge. Printed materi -
"
55	2	131	MyriadPro-It	als are sometimes available for purchase.
55	2	132	MyriadPro-Regular	23159 Lec   Haro ONLINE Alameda
55	2	133	MyriadPro-It	"  05/28/2024-06/15/2024 Spring Intersession Course. This class is 100% online 
"
55	2	134	MyriadPro-It	"with no mandatory scheduled Zoom meetings. Instruction will be provided 
"
55	2	135	MyriadPro-It	"through the college learning management system Canvas and Zoom software. 
"
55	2	136	MyriadPro-It	"On the course start date, log into Canvas to begin. Please contact instructor at 
"
55	2	137	MyriadPro-It	"charo@peralta.edu for more information. All instructions and communications 
"
55	2	138	MyriadPro-It	"for this class will be sent to Peralta student email accounts. To access your stu-
"
55	2	139	MyriadPro-It	"dent email account, go to www.peralta.edu and click on ""For Students"" on the 
"
55	2	140	MyriadPro-It	"left side. Then select ""Student Email"" . Cost Cutter Alert: This course section uses 
"
55	2	141	MyriadPro-It	"only zero-cost course materials. Course materials are provided digitally free of 
"
55	2	142	MyriadPro-It	charge. Printed materials are sometimes available for purchase.
55	2	143	MyriadPro-Regular	23489 Lec   Gonzalez 
55	2	144	MyriadPro-Cond	HYBRID
55	2	145	MyriadPro-Regular	 Alameda
55	2	146	MyriadPro-It	"  Recommended for students in the Puente Program. This class is partially online 
"
55	2	147	MyriadPro-It	"with scheduled on-campus meetings on Tuesday 1:00-2:15pm. Instruction 
"
55	2	148	MyriadPro-It	will be provided through the college learning management system Canvas 
56	1	1	MyriadPro-It	"and Zoom software. On the course start date, log into Canvas to begin. Please 
"
56	1	2	MyriadPro-It	"contact instructor at @peralta.edu for more information. All instructions and 
"
56	1	3	MyriadPro-It	"communications for this class will be sent to Peralta student email accounts. 
"
56	1	4	MyriadPro-It	"To access your student email account, go to www.peralta.edu and click on ""For 
"
56	1	5	MyriadPro-It	"Students"" on the left side. Then select ""Student Email"" ."
56	1	6	MyriadPro-Regular	23489 Lec 1:00-2:15 PM T Gonzalez H112 Alameda
56	1	7	MyriadPro-It	"  Recommended for students in the Puente Program. This class is partially online 
"
56	1	8	MyriadPro-It	"with scheduled on-campus meetings on Tuesday 1:00-2:15pm. Instruction 
"
56	1	9	MyriadPro-It	"will be provided through the college learning management system Canvas 
"
56	1	10	MyriadPro-It	"and Zoom software. On the course start date, log into Canvas to begin. Please 
"
56	1	11	MyriadPro-It	"contact instructor at @peralta.edu for more information. All instructions and 
"
56	1	12	MyriadPro-It	"communications for this class will be sent to Peralta student email accounts. 
"
56	1	13	MyriadPro-It	"To access your student email account, go to www.peralta.edu and click on ""For 
"
56	1	14	MyriadPro-It	"Students"" on the left side. Then select ""Student Email"" ."
56	1	15	MyriadPro-Bold	  501 COUNSELING LEARNING LAB 0 UNIT
56	1	16	AGaramondPro-Regular	 Success and retention strategies offered in small groups
56	1	17	MyriadPro-Regular	20692 Lab   Sanoh 
56	1	18	MyriadPro-Cond	ONLINE
56	1	19	MyriadPro-Regular	 Alameda
56	1	20	MyriadPro-It	"  Reserved for students in the College to Career Program. Online Course; Please 
"
56	1	21	MyriadPro-It	"contact instructor at jsanoh@peralta.edu for more information. All instruc -
"
56	1	22	MyriadPro-It	"tions and communications for this class will be sent to Peralta student email 
"
56	1	23	MyriadPro-It	"accounts. To access your student email account, go to www.peralta.edu and 
"
56	1	24	MyriadPro-It	"click on ""For Students"" on the left side. Then select ""Student Email"" . Cost Cutter 
"
56	1	25	MyriadPro-It	"Alert: This course section uses only zero-cost course materials. Course materials 
"
56	1	26	MyriadPro-It	"are provided digitally free of charge. Printed materials are sometimes available 
"
56	1	27	MyriadPro-It	for purchase.
56	1	28	AGaramondPro-BoldItalic	DANCE DANCE
56	1	29	MyriadPro-Bold	*  9 DANCE SHOWCASE 3 UNITS
56	1	30	AGaramondPro-Regular	 Study and practice in dance production
56	1	31	MyriadPro-Regular	20908 Lab 10:00-11:15 AM M W Nguyen G111 Alameda
56	1	32	MyriadPro-It	"  This class is partially online with scheduled on-campus meetings on MW 10:00-
"
56	1	33	MyriadPro-It	"11:15am. Instruction will be provided through the college learning management 
"
56	1	34	MyriadPro-It	"system Canvas and Zoom software. On the course start date, log into Canvas to 
"
56	1	35	MyriadPro-It	"begin. Please contact instructor at dnguyen@peralta.edu for more information. 
"
56	1	36	MyriadPro-It	"All instructions and communications for this class will be sent to Peralta student 
"
56	1	37	MyriadPro-It	"email accounts. To access your student email account, go to www.peralta.edu 
"
56	1	38	MyriadPro-It	"and click on ""For Students"" on the left side. Then select ""Student Email"" ."
56	1	39	MyriadPro-Regular	  Lec 9:00-9:50 AM M W Nguyen 
56	1	40	MyriadPro-Cond	HYBRID
56	1	41	MyriadPro-Regular	 Alameda
56	1	42	MyriadPro-Bold	**  28 BALLROOM DANCE WAL TZ 1 UNIT
56	1	43	AGaramondPro-Regular	" Study and development of beginning skills and techniques 
"
56	1	44	AGaramondPro-Regular	of American and Viennese dances
